@relation corpus_total_ngram
@attribute 'pos_sequence' string
@attribute 'xClasse' {apprenants,natifs}
@data
"VERB VERB ADP NOUN VERB PUNCT ADP CCONJ ADP PUNCT ADP DET NOUN PUNCT ADP ADV ADP ADV DET ADJ PUNCT ADJ PUNCT NOUN VERB PUNCT VERB VERB DET NOUN ADP DET NOUN ADP NOUN ADJ PUNCT DET ADJ NOUN VERB DET NOUN ADP DET NOUN CCONJ ADP NOUN VERB ADP NUM NOUN ADP NOUN PUNCT NOUN PROPN ADP NOUN PROPN PUNCT NOUN ADP NOUN PUNCT VERB PUNCT ADP DET NOUN ADP NUM NOUN CCONJ ADV DET NOUN PUNCT ADP PRON PUNCT DET NOUN AUX ADV NOUN PUNCT ADV ADP DET NOUN ADJ SCONJ NOUN PUNCT ADV PUNCT DET NOUN ADP NOUN VERB VERB ADV VERB CCONJ ADP PRON VERB ADP DET ADJ NOUN SCONJ NOUN ADP NOUN ADJ PUNCT PRON PRON VERB VERB DET NOUN ADP DET NOUN PUNCT ADV ADV DET NOUN PROPN NOUN PUNCT DET NOUN AUX VERB ADP DET NOUN ADV ADP VERB NOUN PUNCT SCONJ DET NOUN ADP DET NOUN PRON AUX VERB ADV ADV SCONJ DET NOUN ADP NOUN NOUN PUNCT ADP NOUN PUNCT DET NOUN VERB NOUN NOUN CCONJ NOUN ADJ PUNCT ADP DET NOUN ADV ADJ ADP DET NOUN VERB ADP PROPN PUNCT DET NOUN AUX VERB ADP VERB DET ADJ NOUN PUNCT ADP VERB DET ADJ NOUN CCONJ DET ADJ NOUN PUNCT ADP DET NOUN ADV ADJ PUNCT ADP NOUN ADP NOUN VERB ADP DET NOUN CCONJ DET NOUN PUNCT CCONJ ADV ADP NOUN ADP DET NOUN PUNCT DET NOUN ADP NOUN VERB AUX VERB DET NOUN ADP NOUN VERB PUNCT PRON VERB DET ADJ NOUN X NOUN PUNCT PRON VERB ADV PUNCT ADP PRON PUNCT VERB DET NOUN NOUN PRON PRON VERB ADP PRON PUNCT ADV SCONJ PRON VERB VERB NOUN CCONJ VERB DET NOUN ADP NOUN VERB PUNCT PRON PRON VERB ADV PUNCT",natifs
"NOUN PUNCT PRON PRON VERB ADP PRON VERB ADP NOUN ADP NOUN ADP NOUN ADP NOUN NOUN VERB ADJ ADP ADV PUNCT PUNCT ADP NOUN PUNCT ADP DET NOUN ADJ PUNCT PRON AUX VERB DET NOUN ADP VERB NOUN ADP DET NOUN ADJ ADP DET ADJ NOUN ADP PROPN PUNCT ADV PUNCT DET NOUN ADP ADJ NOUN VERB ADV DET NOUN ADP PRON ADJ PUNCT ADV ADV ADV PUNCT PRON AUX DET ADV ADJ ADJ PUNCT NOUN NOUN ADJ PUNCT PRON AUX VERB DET NOUN ADP NOUN PUNCT ADV ADP NUM NUM NOUN PUNCT ADP DET NOUN ADP DET NOUN PUNCT ADP ADV PUNCT DET NOUN ADP NOUN NOUN NOUN AUX VERB VERB ADP DET NOUN ADP VERB DET NOUN PUNCT DET NOUN NOUN ADJ NOUN CCONJ DET NOUN ADJ VERB ADP DET ADJ NOUN AUX VERB ADP VERB DET NOUN ADJ CCONJ NOUN ADP DET NOUN PUNCT ADP DET NOUN ADJ CCONJ NOUN PUNCT DET NOUN ADJ AUX DET NOUN ADJ PRON AUX VERB DET PROPN PUNCT ADP ADV PUNCT DET NOUN ADP NOUN VERB NOUN VERB ADP NOUN ADP DET NOUN ADP VERB ADP DET NOUN ADJ ADP NOUN PUNCT PRON ADV VERB ADV VERB ADV ADV SCONJ DET NOUN ADJ PUNCT PROPN PROPN PUNCT AUX ADP NOUN ADP VERB NOUN NOUN PUNCT ADP DET NOUN PUNCT PRON VERB ADP DET NOUN CCONJ DET ADJ NOUN ADP DET NOUN PUNCT ADV SCONJ ADP DET NOUN PUNCT ADV ADV ADV SCONJ PRON VERB VERB ADP DET NOUN ADJ DET ADV NOUN ADP PROPN PUNCT ADP VERB PUNCT SCONJ NOUN NOUN ADP DET NOUN PROPN DET NOUN ADP NOUN ADJ AUX ADV NOUN PRON VERB ADJ PUNCT PROPN AUX PRON DET VERB DET NOUN NOUN ADJ PRON DET NOUN PRON VERB ADP PROPN PUNCT DET NOUN ADP NOUN ADP NOUN VERB VERB ADP DET ADJ NOUN PUNCT ADP DET NOUN ADP NOUN ADJ PUNCT NOUN NOUN PUNCT ADJ ADP ADV PUNCT PROPN VERB VERB VERB DET NOUN ADP NOUN ADP NUM NOUN PUNCT PRON PRON VERB ADV DET NOUN ADJ ADP NOUN PUNCT ADP VERB PRON AUX VERB DET ADJ NOUN ADP DET NOUN ADJ ADJ ADP PRON PUNCT ADP NOUN VERB ADP DET NOUN ADP DET NOUN PUNCT VERB VERB PUNCT NOUN DET NOUN PUNCT NOUN NOUN ADP ADJ ADV ADJ NOUN PUNCT ADJ PROPN PUNCT NOUN PUNCT",natifs
"ADP ADV NUM NOUN AUX VERB DET NOUN ADV VERB ADP NOUN VERB DET NOUN PUNCT ADV CCONJ DET NOUN ADP DET NOUN ADP ADJ PUNCT PRON VERB SCONJ DET NOUN ADP NOUN VERB AUX DET ADP NOUN ADJ PUNCT SCONJ PRON VERB ADP DET NOUN PUNCT DET NOUN PUNCT DET NOUN ADJ PUNCT PRON AUX ADV ADJ PUNCT PRON VERB PRON ADV ADJ PROPN AUX ADJ ADV VERB PUNCT PRON VERB DET ADJ CCONJ PRON PRON PRON VERB ADV ADJ NOUN ADP DET NOUN PUNCT DET NOUN ADP NOUN ADJ VERB SCONJ DET NOUN ADP DET NOUN CCONJ VERB ADP ADP ADP NOUN VERB NOUN AUX PRON VERB ADP PRON VERB ADV DET NOUN ADV VERB ADP DET NOUN PUNCT DET NOUN PUNCT VERB NOUN AUX VERB PUNCT ADP NOUN PUNCT ADP NOUN PUNCT ADP NOUN ADP DET ADJ CCONJ PRON VERB ADV PUNCT ADV SCONJ VERB PRON ADP ADV ADP DET NOUN ADJ VERB VERB VERB PUNCT PRON ADV PRON NOUN SCONJ DET NOUN PUNCT DET NOUN PRON PRON VERB PRON VERB ADV CCONJ SCONJ PRON AUX ADJ PRON PRON PRON VERB SCONJ ADP NOUN PUNCT ADP NOUN CCONJ VERB PUNCT PRON AUX ADJ ADP NUM NOUN ADP NOUN ADP NOUN VERB ADP DET NOUN PUNCT DET NOUN CCONJ DET ADV AUX ADV ADJ ADV SCONJ PRON PRON VERB ADV CCONJ PRON PRON VERB ADV ADP NOUN NOUN PUNCT ADP DET NOUN PUNCT PRON ADP ADP NOUN VERB ADP DET NOUN AUX DET NOUN SCONJ PRON VERB VERB PUNCT VERB DET NOUN AUX ADV ADJ ADV ADP PRON PUNCT ADP VERB PUNCT VERB DET NOUN PUNCT",natifs
"NOUN DET NOUN PUNCT PRON PRON VERB DET NOUN ADP NOUN ADP DET NOUN PUNCT VERB DET NOUN ADP VERB VERB DET NOUN NOUN PRON VERB DET NOUN DET NOUN ADP NOUN VERB PUNCT PRON VERB ADV PRON AUX VERB DET NOUN PUNCT ADP PRON PUNCT DET NOUN AUX DET ADJ NOUN CCONJ NOUN PUNCT NUM PRON AUX ADJ PUNCT ADJ CCONJ ADJ PUNCT ADP NOUN PUNCT DET NOUN ADJ ADP DET NOUN AUX ADP VERB PUNCT DET NOUN ADP NOUN ADP DET NOUN ADV PRON VERB PUNCT ADJ DET NOUN ADP DET NOUN ADJ PUNCT DET NOUN VERB ADP DET NOUN ADP DET NOUN PUNCT PRON ADV VERB ADV VERB SCONJ DET NOUN AUX DET NOUN ADP NOUN ADP DET NOUN ADV VERB PUNCT ADP ADV PUNCT DET NOUN VERB ADP NOUN ADP VERB ADP ADJ NOUN ADJ PRON PRON PRON AUX ADV ADV VERB ADP VERB ADP DET NOUN PUNCT ADP ADV ADV VERB DET NOUN ADP DET NOUN PUNCT DET NOUN VERB ADV DET NOUN ADP NOUN ADJ PUNCT CCONJ ADP NOUN ADP NOUN PUNCT DET NOUN AUX ADJ ADP DET NOUN PUNCT PRON PRON VERB DET NOUN ADJ CCONJ ADJ PUNCT ADP ADV PUNCT ADP DET NOUN PRON ADV DET NOUN CCONJ PRON PRON NOUN PUNCT NOUN NOUN AUX VERB PUNCT DET NOUN NOUN ADV ADP DET NOUN PUNCT DET NOUN PUNCT CCONJ ADP DET NOUN CCONJ NOUN ADP NOUN ADP DET NOUN PUNCT DET NOUN VERB ADP NOUN ADP DET NOUN ADV VERB DET NOUN PROPN NOUN PUNCT DET AUX VERB PRON VERB ADP VERB DET NOUN ADP DET NOUN PUNCT DET NOUN VERB ADP NOUN ADP DET NOUN ADP PRON AUX VERB CCONJ ADP PRON VERB DET NOUN PUNCT CCONJ ADV VERB ADP DET NOUN ADJ PUNCT PRON PRON VERB PUNCT NOUN DET NOUN PUNCT VERB DET NOUN ADJ AUX PRON VERB NOUN ADJ CCONJ DET NOUN ADP DET NOUN PUNCT ADP NOUN NOUN ADP DET NOUN ADJ ADP DET NOUN PUNCT PRON PRON NOUN ADV VERB PUNCT NOUN PUNCT NOUN NOUN ADP DET NOUN NOUN PUNCT ADV PUNCT",natifs
"ADP NOUN NOUN ADP NOUN DET NOUN PUNCT NOUN PROPN PUNCT PROPN AUX VERB VERB SCONJ NOUN ADP NOUN PUNCT DET NOUN ADP NOUN AUX VERB AUX VERB PUNCT PRON AUX ADV NOUN ADP PRON CCONJ DET NOUN ADP DET NOUN NOUN VERB AUX ADJ ADP DET ADJ NOUN PRON DET NOUN ADV ADJ PUNCT PRON VERB ADV ADP NOUN SCONJ PRON AUX DET NOUN ADJ ADP VERB CCONJ PRON VERB AUX ADV ADJ ADV ADP NOUN ADJ ADP NOUN PRON PRON VERB PUNCT ADP PRON VERB DET NOUN NOUN PUNCT NOUN NOUN VERB DET NOUN PROPN NOUN AUX VERB ADP NUM NOUN ADV ADP DET NOUN ADP DET NOUN PUNCT VERB ADJ NOUN ADP PRON AUX AUX VERB DET NOUN ADP NOUN NOUN CCONJ PRON VERB DET NOUN PUNCT ADP NUM ADJ NOUN PUNCT PRON VERB ADV ADV VERB DET NOUN ADP VERB DET NOUN CCONJ VERB DET ADJ NOUN PUNCT DET NOUN ADJ PUNCT AUX SCONJ PRON VERB ADV VERB DET NOUN PUNCT ADJ DET NOUN AUX VERB PUNCT ADP NOUN PUNCT PRON VERB ADV ADV NOUN ADP VERB DET NOUN CCONJ VERB ADP NOUN ADV NOUN ADP VERB PUNCT SCONJ PRON VERB ADP DET NOUN PUNCT DET NOUN ADP VERB ADV PUNCT VERB PRON ADP NOUN PUNCT NOUN PUNCT NOUN PUNCT ADJ NOUN CCONJ ADV ADJ NOUN PRON VERB DET NOUN ADP ADJ NOUN PRON VERB VERB ADP NOUN ADP PROPN ADJ NOUN ADP NOUN NOUN PUNCT PRON VERB VERB SCONJ PRON VERB ADV ADP VERB CCONJ SCONJ PRON VERB DET NOUN ADP NOUN ADV ADJ PRON ADV SCONJ DET NOUN ADV ADP DET NOUN PUNCT DET ADJ ADJ NOUN AUX VERB NOUN ADP DET NOUN CCONJ PRON VERB ADV AUX VERB ADP DET ADJ NOUN CCONJ PRON VERB ADV ADP NOUN ADP PRON PUNCT ADP VERB PRON AUX AUX VERB ADV NOUN PUNCT ADV PUNCT NOUN NUM",natifs
"PRON PRON VERB ADP PRON ADJ DET ADJ NOUN PUNCT ADP PRON VERB DET NOUN VERB DET NOUN ADP DET NOUN ADP NOUN ADJ PUNCT ADP PRON AUX VERB DET NOUN PUNCT PRON PRON VERB DET NOUN ADJ PUNCT ADJ CCONJ ADJ PUNCT ADV ADV ADV PUNCT DET NOUN VERB ADP VERB DET NOUN VERB ADP NUM NOUN ADP DET NOUN NOUN DET NOUN PUNCT CCONJ ADV ADP VERB NOUN DET ADJ ADJ ADV SCONJ DET ADJ ADJ VERB ADP DET ADJ NOUN PUNCT PRON VERB ADV NOUN ADP DET NOUN PUNCT VERB NOUN ADJ NOUN ADP DET NOUN PUNCT ADP NOUN PUNCT NOUN AUX ADP DET NOUN SCONJ ADJ AUX VERB NOUN ADP DET ADP DET NOUN CCONJ ADV ADV PRON ADP DET NOUN ADJ PUNCT ADP ADV PUNCT DET NOUN AUX ADV VERB ADP NOUN DET NOUN PUNCT ADV NOUN DET NOUN PUNCT ADP NOUN CCONJ ADP NOUN ADP NOUN PUNCT DET NOUN PRON VERB ADP NOUN PRON PRON VERB ADP DET NOUN ADP VERB ADP DET NOUN PUNCT PROPN AUX VERB DET NOUN PUNCT CCONJ ADP NOUN NOUN ADP DET NOUN NOUN ADJ VERB ADJ AUX VERB ADP NUM NOUN PUNCT ADV PUNCT PRON VERB PRON VERB NOUN ADP NOUN NOUN ADJ ADP DET NOUN PUNCT ADV PUNCT PRON PRON VERB ADV DET NOUN ADJ ADP NOUN PUNCT ADP DET NOUN CCONJ ADV DET NOUN PUNCT ADP NOUN PUNCT DET NOUN AUX DET NOUN NOUN ADP DET ADJ ADJ CCONJ DET NOUN NOUN PUNCT PRON AUX ADV DET NOUN ADP DET NOUN PRON VERB DET ADV ADJ NOUN X NOUN ADP DET NOUN PUNCT ADP DET NOUN PUNCT PRON VERB ADP DET NOUN PUNCT PRON VERB NOUN NOUN ADP DET ADV CCONJ AUX ADJ ADP VERB DET NOUN ADV NOUN ADP NUM NOUN ADJ PUNCT ADP VERB SCONJ DET NOUN AUX VERB PUNCT NUM PROPN",natifs
"NOUN PUNCT PROPN AUX VERB ADV DET NOUN ADP VERB DET NOUN ADP DET NOUN PROPN AUX PUNCT PRON AUX ADV NOUN ADJ ADP DET NOUN PUNCT ADP NOUN PUNCT DET NOUN ADJ ADJ ADV ADV ADP DET NOUN ADJ ADP DET NOUN NOUN CCONJ ADJ PUNCT SCONJ PRON PRON ADV PUNCT DET NOUN AUX VERB DET NOUN ADP DET NOUN CCONJ DET VERB ADV ADP PRON VERB ADV CCONJ ADP VERB DET NOUN ADP DET NOUN ADJ PUNCT ADP NOUN PUNCT NOUN NOUN ADP DET NOUN ADP ADJ VERB VERB ADV ADP NOUN ADP VERB ADP NOUN ADP PRON PRON ADV PRON AUX ADV ADV ADJ PUNCT ADP ADV PUNCT ADP DET NOUN ADJ DET NOUN ADP NOUN ADP NOUN AUX ADJ ADV DET NOUN PUNCT ADP NOUN PUNCT DET NOUN PRON ADV NOUN AUX ADV VERB VERB ADP ADJ NOUN ADP DET NOUN ADV VERB DET NOUN PROPN NOUN ADP DET NOUN ADP NUM ADP NUM NOUN PUNCT DET NOUN AUX ADV ADV ADJ ADP DET ADJ NOUN PUNCT PRON PRON VERB ADV ADP PRON VERB SCONJ DET NOUN ADV NOUN ADJ ADP NOUN NOUN ADV ADP DET NOUN ADP NOUN PRON VERB ADV ADP VERB ADP NOUN PUNCT CCONJ ADV ADP DET NOUN ADP NOUN PUNCT NOUN NOUN ADP DET NOUN VERB ADV DET NOUN ADJ ADP DET NOUN ADP NOUN ADP DET NOUN ADP ADJ DET NOUN VERB PRON NOUN PROPN PUNCT PRON PRON VERB ADV NOUN DET NOUN PUNCT ADP ADV VERB NOUN DET NOUN ADJ SCONJ PRON ADP DET NOUN ADP SCONJ NOUN NOUN ADJ CCONJ NOUN NOUN ADV PUNCT PRON PRON NOUN ADV VERB PUNCT NOUN DET NOUN PUNCT NOUN NOUN ADP DET NOUN NOUN PUNCT NOUN",natifs
"NOUN DET NOUN PUNCT PROPN AUX ADV VERB NOUN ADP DET NOUN VERB DET NOUN ADP NOUN ADJ ADP DET NOUN ADJ NOUN PUNCT PRON PRON VERB ADP PRON ADJ ADP PRON VERB DET NOUN ADP DET NOUN PUNCT DET NOUN ADV VERB AUX VERB CCONJ PRON AUX VERB PUNCT ADP NOUN ADP NOUN PUNCT DET NOUN ADV PUNCT DET NOUN NOUN SCONJ PUNCT PRON PUNCT NOUN ADP DET NOUN PUNCT ADP ADJ NOUN PUNCT NOUN PUNCT PRON PRON AUX ADV ADJ PUNCT ADV PUNCT PRON VERB SCONJ NOUN NOUN ADP DET ADJ NOUN VERB AUX ADJ CCONJ PRON VERB SCONJ DET NOUN ADP NOUN PRON VERB ADP VERB DET NOUN PUNCT DET NOUN PUNCT ADV PUNCT PRON VERB VERB DET NOUN VERB PRON VERB AUX DET NOUN CCONJ ADV PUNCT VERB DET NOUN PRON PRON AUX ADV ADJ PUNCT ADV ADV ADV PUNCT PRON VERB VERB SCONJ DET NOUN NOUN ADV ADP ADJ CCONJ ADJ NOUN ADP VERB DET NOUN CCONJ DET NOUN ADP DET NOUN ADP VERB ADP NOUN PUNCT ADV ADV PUNCT DET NOUN ADP NOUN CCONJ NOUN PROPN AUX ADJ DET NOUN ADP DET NOUN PUNCT PRON VERB SCONJ PRON VERB NOUN PUNCT SCONJ DET NOUN VERB ADV PUNCT ADP NOUN PROPN NOUN ADJ PUNCT PROPN NOUN ADP NOUN PROPN PUNCT DET NOUN CCONJ DET NOUN ADV PROPN ADP NOUN NOUN ADP DET NOUN VERB DET ADJ NOUN PUNCT DET NOUN CCONJ ADJ ADP NOUN AUX VERB ADV NOUN PUNCT DET NOUN ADJ AUX NOUN ADP ADJ NOUN PUNCT DET NOUN ADJ PUNCT VERB ADP DET NOUN PUNCT AUX VERB AUX ADV VERB NOUN DET NOUN ADP NOUN CCONJ ADV VERB ADP NOUN ADP VERB ADP NOUN PROPN NOUN PUNCT ADJ VERB ADV PUNCT CCONJ ADJ AUX DET NOUN PUNCT DET NOUN AUX ADJ ADP DET NOUN PUNCT DET NOUN ADJ CCONJ DET NOUN ADP NOUN PUNCT ADV PUNCT ADJ DET NOUN X NOUN ADV VERB ADV ADP DET NOUN CCONJ ADV ADV VERB VERB DET NOUN ADJ VERB ADV PRON PRON VERB DET NOUN PUNCT VERB VERB SCONJ DET NOUN AUX VERB PUNCT PRON VERB ADV VERB DET NOUN ADJ PRON VERB VERB ADP PRON PRON VERB CCONJ PRON VERB PUNCT ADV AUX VERB DET NOUN ADV ADP DET NOUN ADP NOUN CCONJ DET NOUN AUX ADJ CCONJ ADJ PUNCT DET NOUN AUX VERB ADP DET NOUN ADP NOUN PUNCT ADJ ADP VERB DET NOUN CCONJ ADP VERB DET NOUN ADV ADP VERB DET NOUN PRON PRON AUX ADJ PUNCT PRON VERB ADV ADV ADP NOUN ADJ ADP DET NOUN PUNCT DET NOUN CCONJ ADV ADV ADV ADJ SCONJ PRON VERB DET ADJ NOUN PRON ADV VERB ADV ADP AUX VERB PUNCT ADP VERB DET NOUN ADP DET NOUN PUNCT VERB VERB DET NOUN NOUN PUNCT",natifs
"PRON AUX DET ADJ NOUN ADP VERB DET VERB ADP DET NOUN CCONJ VERB ADV ADP VERB DET NOUN PUNCT VERB DET NOUN CCONJ ADP ADV VERB DET NOUN PUNCT ADJ AUX ADV DET ADJ NOUN ADP VERB PUNCT VERB DET NOUN ADP NOUN CCONJ ADP VERB DET NOUN ADP DET NOUN ADJ PUNCT PRON ADV VERB ADV AUX DET ADP NOUN ADP NOUN PRON PUNCT PUNCT ADV PUNCT PRON PRON VERB ADV SCONJ PRON VERB VERB DET NOUN ADP DET NOUN VERB ADP VERB VERB PUNCT ADV PRON VERB PROPN AUX ADV ADV ADJ PUNCT ADV SCONJ DET NOUN AUX ADV ADJ PUNCT",natifs
"NOUN DET NOUN PUNCT PRON VERB VERB ADP PRON ADP NOUN ADP NOUN ADP NOUN PROPN AUX PRON VERB NOUN DET NOUN CCONJ PRON VERB AUX VERB ADP DET NOUN PUNCT PRON ADJ DET ADJ ADJ PRON VERB DET NOUN ADP DET NOUN PUNCT DET NOUN PROPN VERB ADV ADP VERB DET NOUN PUNCT DET PRON VERB ADP ADJ DET NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN ADJ ADP VERB NOUN DET NOUN PUNCT ADV DET NOUN ADP NOUN ADJ PUNCT PRON PRON VERB ADV VERB DET NOUN ADJ ADJ CCONJ ADP AUX VERB DET NOUN PUNCT DET NOUN ADP DET NOUN CCONJ DET NOUN VERB ADP NOUN VERB ADP VERB NOUN DET NOUN CCONJ ADV ADP VERB ADP PROPN DET NOUN ADP NOUN PUNCT ADP ADV PUNCT DET NOUN VERB ADP DET NOUN AUX DET NOUN ADJ ADP DET ADJ NOUN PUNCT PRON VERB ADP VERB VERB ADP NOUN NOUN DET ADJ NOUN ADJ PUNCT SCONJ NOUN VERB ADJ ADJ ADJ ADP NOUN VERB ADV ADP DET NOUN ADP ADV ADV VERB DET NOUN PUNCT PRON VERB VERB DET NOUN ADP NOUN NOUN CCONJ DET NOUN ADP DET NOUN CCONJ ADP NOUN PUNCT ADP ADV PUNCT SCONJ ADJ PRON AUX ADV ADJ PUNCT SCONJ DET NOUN ADJ AUX ADJ PUNCT ADP VERB DET NOUN VERB PUNCT ADP NOUN ADP VERB DET NOUN ADJ VERB DET NOUN ADP SCONJ DET NOUN VERB VERB CCONJ AUX VERB DET NOUN PUNCT DET ADJ NOUN AUX ADJ PUNCT NOUN NOUN VERB VERB CCONJ AUX VERB ADP DET NOUN PUNCT ADJ NOUN PUNCT PRON ADP NOUN PROPN ADP DET ADJ NOUN ADP DET NOUN PRON VERB ADV PUNCT PRON VERB VERB DET NOUN PRON VERB DET NOUN ADP DET NOUN CCONJ ADP DET NOUN ADJ PUNCT NOUN CCONJ ADJ ADP DET NOUN PUNCT PRON AUX ADJ ADV ADV DET VERB PUNCT NOUN NOUN PUNCT NOUN PUNCT PROPN",natifs
"DET NOUN ADP NOUN VERB ADP DET NOUN AUX PUNCT PRON VERB PUNCT ADJ ADP DET NOUN PUNCT ADP NOUN PUNCT NOUN NOUN PRON VERB VERB DET NOUN ADP ADP NOUN ADP ADJ NOUN ADP NOUN PUNCT DET ADJ NOUN ADP VERB PUNCT DET ADJ NOUN ADV PUNCT ADV PUNCT PRON VERB AUX ADV ADJ ADP DET NOUN ADJ PUNCT NOUN NOUN ADV DET ADJ NOUN PUNCT DET ADJ NOUN PUNCT DET ADJ NOUN ADP VERB DET NOUN ADP DET ADJ NOUN ADP VERB ADV DET NOUN PRON NOUN AUX VERB ADV NOUN PUNCT PRON ADV VERB ADV AUX VERB NOUN ADJ PUNCT PROPN AUX ADV VERB ADP VERB DET NOUN ADP NOUN ADP DET NOUN PUNCT PRON VERB PRON VERB ADP PROPN PUNCT DET ADJ NOUN ADP PRON ADJ AUX DET NOUN ADP DET NOUN ADP DET NOUN PUNCT CCONJ PRON VERB DET NOUN ADV ADJ CCONJ NOUN PUNCT",natifs
"NOUN DET NOUN PUNCT PRON VERB ADV PRON VERB NOUN ADP DET ADJ NOUN ADP NOUN NOUN ADP NOUN NOUN ADP NOUN NOUN ADJ PUNCT DET NOUN AUX VERB ADP DET ADJ NOUN PUNCT PRON PRON VERB ADP PRON VERB DET NOUN PUNCT ADP NOUN PUNCT DET NOUN AUX ADV ADV DET NOUN ADJ ADV VERB PUNCT CCONJ ADV DET NOUN ADP VERB ADJ ADP DET NOUN ADP NOUN NOUN NOUN ADV SCONJ DET NOUN ADP DET NOUN ADP DET NOUN PUNCT ADP ADV PUNCT DET NOUN VERB ADP NOUN ADJ ADP DET NOUN CCONJ PUNCT SCONJ PRON PRON NOUN PUNCT DET NOUN VERB DET NOUN ADV ADV ADJ CCONJ ADV ADJ PUNCT DET NOUN PUNCT VERB ADP ADJ DET PROPN CCONJ ADV PROPN PROPN PUNCT NOUN ADP NOUN ADP DET NOUN PUNCT PRON PRON AUX DET NOUN ADP DET NOUN PUNCT ADP ADV PUNCT DET NOUN ADP DET NOUN AUX DET NOUN ADP DET NOUN ADP NOUN ADP DET NOUN PUNCT PRON VERB ADP DET NOUN ADP NOUN CCONJ ADP ADV ADJ PUNCT ADP NOUN VERB CCONJ ADP ADJ NOUN PUNCT PRON VERB VERB ADV ADV DET NOUN PRON PRON AUX ADJ ADP VERB NOUN PUNCT ADP ADV PUNCT DET NOUN ADJ AUX VERB VERB SCONJ DET NOUN ADV ADJ ADP DET NOUN PROPN NOUN VERB ADP DET NOUN ADP NOUN PUNCT ADP NOUN PUNCT DET ADJ ADJ ADJ ADV AUX ADP NOUN ADP ADV VERB NOUN CCONJ VERB DET NOUN ADP NOUN ADJ PUNCT ADP VERB PRON AUX VERB ADP DET NOUN PUNCT PRON PRON NOUN ADV VERB PUNCT NOUN PUNCT DET NOUN NOUN PUNCT NOUN",natifs
"NOUN PUNCT PRON PRON VERB DET NOUN PUNCT NOUN ADP DET NOUN VERB ADP DET NOUN ADP DET NOUN PUNCT VERB PRON PRON VERB SCONJ PRON VERB VERB NOUN NOUN ADJ ADJ ADP VERB ADP DET NOUN ADP PROPN PUNCT PRON AUX ADJ ADP VERB PUNCT PRON DET NOUN ADP DET NOUN VERB ADV VERB DET NOUN ADP DET NOUN PUNCT DET NOUN PUNCT DET NOUN VERB ADV ADP PRON VERB ADP PROPN ADP PRON AUX VERB ADP DET ADJ NOUN ADP DET NOUN ADJ PUNCT VERB PROPN PUNCT CCONJ ADV ADV PUNCT DET NOUN VERB ADP DET PROPN ADJ PUNCT ADV SCONJ DET NOUN ADJ VERB DET NOUN ADP VERB VERB ADP DET NOUN ADJ PUNCT PRON AUX DET NOUN ADP NOUN PUNCT DET ADJ ADJ CCONJ DET NOUN PRON VERB VERB DET NOUN ADJ ADP ADV PRON AUX VERB ADP NOUN PUNCT NOUN ADJ NOUN PROPN PRON PRON VERB NUM NOUN ADP NOUN PRON DET ADJ NOUN ADJ AUX VERB NOUN ADP DET NOUN PROPN PUNCT PRON PRON AUX VERB VERB SCONJ DET NOUN ADP NOUN ADP NOUN AUX NOUN PUNCT DET NOUN ADJ PUNCT DET NOUN ADJ PRON AUX ADV AUX VERB PUNCT PRON PRON AUX VERB DET ADJ NOUN ADP NOUN ADP NOUN NOUN ADJ PUNCT ADP ADV PUNCT PRON AUX VERB ADP DET NOUN ADJ ADJ SCONJ DET PROPN PUNCT PRON DET NOUN ADP NOUN VERB ADP VERB DET NOUN ADP VERB ADP NOUN DET ADP DET NOUN ADJ PUNCT NOUN ADP ADJ PUNCT PRON VERB DET NOUN ADP VERB DET ADJ NOUN ADP PROPN ADP NUM NOUN PUNCT ADV SCONJ DET NOUN PROPN AUX ADV NOUN DET NOUN PUNCT DET NOUN PUNCT DET NOUN PUNCT DET NOUN AUX VERB CCONJ VERB DET NOUN ADP ADJ DET NOUN VERB ADV ADP DET NOUN PUNCT VERB VERB PUNCT NOUN PUNCT DET NOUN NOUN PUNCT PROPN PUNCT ADP PROPN",natifs
